# SnapshotNumber: 127
# Time_Gyr: 13.820529799271933
# Redshift: 2.220446049250313e-16
# ExpansionFactor: 0.9999999999999998
# ParticleType: 0
# MaxRadius_ckpc: 1000.0
# NBins: 100
# HEALPix_NSIDE: 16
# Timestamp: 2026-01-19 18:38:02.453307-03:00
Radius_ckpc,Au1_Rho50_Msun/ckpc3,Au1_Rho16_Msun/ckpc3,Au1_Rho84_Msun/ckpc3,Au2_Rho50_Msun/ckpc3,Au2_Rho16_Msun/ckpc3,Au2_Rho84_Msun/ckpc3,Au3_Rho50_Msun/ckpc3,Au3_Rho16_Msun/ckpc3,Au3_Rho84_Msun/ckpc3,Au4_Rho50_Msun/ckpc3,Au4_Rho16_Msun/ckpc3,Au4_Rho84_Msun/ckpc3,Au5_Rho50_Msun/ckpc3,Au5_Rho16_Msun/ckpc3,Au5_Rho84_Msun/ckpc3,Au6_Rho50_Msun/ckpc3,Au6_Rho16_Msun/ckpc3,Au6_Rho84_Msun/ckpc3,Au7_Rho50_Msun/ckpc3,Au7_Rho16_Msun/ckpc3,Au7_Rho84_Msun/ckpc3,Au8_Rho50_Msun/ckpc3,Au8_Rho16_Msun/ckpc3,Au8_Rho84_Msun/ckpc3,Au9_Rho50_Msun/ckpc3,Au9_Rho16_Msun/ckpc3,Au9_Rho84_Msun/ckpc3,Au10_Rho50_Msun/ckpc3,Au10_Rho16_Msun/ckpc3,Au10_Rho84_Msun/ckpc3,Au11_Rho50_Msun/ckpc3,Au11_Rho16_Msun/ckpc3,Au11_Rho84_Msun/ckpc3,Au12_Rho50_Msun/ckpc3,Au12_Rho16_Msun/ckpc3,Au12_Rho84_Msun/ckpc3,Au13_Rho50_Msun/ckpc3,Au13_Rho16_Msun/ckpc3,Au13_Rho84_Msun/ckpc3,Au14_Rho50_Msun/ckpc3,Au14_Rho16_Msun/ckpc3,Au14_Rho84_Msun/ckpc3,Au15_Rho50_Msun/ckpc3,Au15_Rho16_Msun/ckpc3,Au15_Rho84_Msun/ckpc3,Au16_Rho50_Msun/ckpc3,Au16_Rho16_Msun/ckpc3,Au16_Rho84_Msun/ckpc3,Au17_Rho50_Msun/ckpc3,Au17_Rho16_Msun/ckpc3,Au17_Rho84_Msun/ckpc3,Au18_Rho50_Msun/ckpc3,Au18_Rho16_Msun/ckpc3,Au18_Rho84_Msun/ckpc3,Au19_Rho50_Msun/ckpc3,Au19_Rho16_Msun/ckpc3,Au19_Rho84_Msun/ckpc3,Au20_Rho50_Msun/ckpc3,Au20_Rho16_Msun/ckpc3,Au20_Rho84_Msun/ckpc3,Au21_Rho50_Msun/ckpc3,Au21_Rho16_Msun/ckpc3,Au21_Rho84_Msun/ckpc3,Au22_Rho50_Msun/ckpc3,Au22_Rho16_Msun/ckpc3,Au22_Rho84_Msun/ckpc3,Au23_Rho50_Msun/ckpc3,Au23_Rho16_Msun/ckpc3,Au23_Rho84_Msun/ckpc3,Au24_Rho50_Msun/ckpc3,Au24_Rho16_Msun/ckpc3,Au24_Rho84_Msun/ckpc3,Au25_Rho50_Msun/ckpc3,Au25_Rho16_Msun/ckpc3,Au25_Rho84_Msun/ckpc3,Au26_Rho50_Msun/ckpc3,Au26_Rho16_Msun/ckpc3,Au26_Rho84_Msun/ckpc3,Au27_Rho50_Msun/ckpc3,Au27_Rho16_Msun/ckpc3,Au27_Rho84_Msun/ckpc3,Au28_Rho50_Msun/ckpc3,Au28_Rho16_Msun/ckpc3,Au28_Rho84_Msun/ckpc3,Au29_Rho50_Msun/ckpc3,Au29_Rho16_Msun/ckpc3,Au29_Rho84_Msun/ckpc3,Au30_Rho50_Msun/ckpc3,Au30_Rho16_Msun/ckpc3,Au30_Rho84_Msun/ckpc3
745.0,20.842269378980056,9.311239773142985,58.476669237208064,18.21480006574417,7.194434491488243,51.31897735127367,11.092586100863036,4.771352805328687,25.207474876389327,29.147302770296157,11.557745246958229,54.57579049875523,12.000252963757287,4.41680427818193,31.640073934862787,15.54280514277053,4.439057007857582,38.089438775533544,9.287125926797243,3.9476797727723048,27.334211187918285,12.58851417909149,4.574452340628607,42.17083458585832,14.256288304083673,6.193455648441987,29.749629313236593,9.229050420923121,3.4373077015719278,24.989498456324096,16.501399217000408,6.066697082369419,45.41497512226618,9.529055815952105,3.422790807108622,27.934271968552498,14.456593330730946,6.69018155861334,34.78384484579135,25.930874410719806,13.077283191648297,44.4120386361426,7.860256966730806,3.0128076033549487,22.96379331957394,20.48525862325914,9.280060904006044,41.17654393685988,16.80885777751046,6.597766380769894,34.91891784119875,16.541390301589985,6.047280010321793,62.058813787426466,14.108970948370397,5.465409481792797,33.850053805168464,12.722316048481336,4.4988103775020445,38.22204747777803,16.327063964369177,6.495316035194359,42.062149567569406,13.878886981415507,6.575594569210333,26.51976901436261,22.00196609932097,12.68003742705589,36.86257247620618,20.68789112965313,8.297861202603503,42.4912386134947,8.12124369848367,2.8831839179725223,26.8989644922049,16.97001613637751,6.902032233669015,43.75962748183776,22.000834704671767,11.364966719985349,45.91088692379141,16.810404842699885,7.918940507763362,32.35836264849811,27.63076734329898,12.88404852819519,58.91620003721505,8.761255896075093,3.8649370006490926,22.67162730576637
755.0,19.71972708646335,8.964147997876022,55.85420775644374,17.305249902498396,6.711878934951357,51.42731034702455,10.71905431403935,4.607179864548686,23.88307417585349,25.570407161019133,9.854061100031972,52.382419606731396,11.081830645052147,4.060708955758248,30.635244819009092,15.285897494151742,4.256839622516897,36.47812492134664,8.91834321679456,3.4379477298431937,25.953462653219905,12.353662932864612,4.420864081080703,41.67398220298113,13.719608254263804,5.787530630401133,29.091641558399953,8.848093317527699,3.201605751905332,24.07091850792755,15.496086999312448,5.888497902373283,43.5777810755626,9.287811035488984,3.2650945146592387,26.613403784233366,14.02539503547216,6.300566227052531,33.65564088975199,25.10553438121443,12.966976201668123,42.09808855822536,7.7121740834882155,2.946261476749755,22.52607832052676,19.597155462666457,8.242558765786269,39.42150377810861,16.409241877617077,6.27195622400874,35.04740020963856,16.127670026345733,5.548937267727417,58.81820470434255,13.067598968568483,5.354851022667836,32.253822439903395,11.956315479032813,4.391060090413176,36.30704937967266,14.91526841487728,5.902221898356501,39.70660194823583,13.406591905601303,6.3417691998199714,25.587308628623386,20.42936652502977,11.454362583469337,35.17705258799311,19.485437906310683,8.323002294855655,41.85985240547086,7.911054197166177,2.795721893662538,25.977264139545905,16.3151388953337,6.226811317692885,43.21999927738821,21.303131685690783,10.626757805600471,44.77277029157506,15.913821846766673,7.169150007846787,30.78910791915499,26.454308055975385,12.290681037235895,57.868399316385904,8.380951958557551,3.2958581233599236,22.477099900721274
765.0,18.795985388063226,8.196439609076894,53.580248444191355,16.356974837665575,6.293843052814097,50.17437025366634,10.11820752831699,4.23894925631207,23.828816114926713,23.07464766529114,8.664133964894143,48.97266488470779,10.677092498364129,3.8245025310167367,28.847012905108336,14.615259504382015,4.248748339043185,35.0175066458272,8.686715701116084,3.3446663128507725,25.503130621216755,12.20348868011045,4.089816601943222,41.33601385922139,13.403343953761054,5.5749129597987945,27.822603920005854,8.407353332934061,3.292540487808106,22.88413732194644,14.920090543296732,5.478131266955898,41.827951812783574,8.7814816868598,3.3079730866026353,27.14212286195658,13.726183170069922,5.723832643695977,32.558360745728876,23.853499542709798,12.291108713519925,40.94617119545309,7.350256154333852,2.739300703796903,22.730356637616435,18.78477359902779,7.540930412493919,38.91436997712447,15.913378165775775,6.111310062496915,33.200395640617465,15.339536637826582,5.701914163965934,56.42584973979252,12.60979169652838,5.033852436873745,31.443712327478877,11.600175902766328,4.193117436448682,35.94301159563467,14.30988086440776,5.5042332621368795,38.1325386277955,13.201822195070164,6.050527571932372,25.06490461688179,19.464992017427065,10.78958078633623,32.8739987796658,18.93235241091459,7.828096533071975,40.667596472094225,7.7244846951042145,2.7898442554848693,25.648259339342673,15.889923348522462,6.080027904882977,42.06377276943376,20.178221837958965,9.844876173215404,42.773898377275266,15.011165280182032,6.459078637553382,30.24097718134789,25.777113066798616,11.704455278826641,56.71202252901833,8.253710443044689,3.297357745424467,21.633801115017462
775.0,18.418448377161972,7.79794464069745,50.89304947099716,15.526166076241086,5.91950279871761,49.191342268725066,9.552427465938159,3.9151785010613733,22.390444945947152,21.080275663043725,7.64055461295526,45.733536054430076,10.309006167285748,3.591914778204277,29.193466102464182,13.846731672615455,4.124895604580783,33.85750919877229,8.171538446591754,3.4378731846264583,25.720597473540895,11.803614224325369,3.840140509001588,40.57598644681058,12.934649255789894,5.58767616930552,26.535815471907675,8.177327167752948,3.0290733846081306,22.57696192344596,14.702681459722365,5.340139603171539,43.199106091692926,8.398021645315344,2.9513071226357703,25.69506978875341,13.22198096028496,5.560503896276161,32.66868356899094,22.6699764623533,11.562551817357742,39.712828921231214,7.0280143406395466,2.7634724598586295,21.49052654489636,17.595646769325164,7.07154654128932,38.22111445527452,15.2229032260378,5.666807036836053,32.577132118625464,14.985532271132916,5.368556961599222,56.18033949039035,12.29060513806656,5.0053864023876615,30.960640996951643,11.684036193162436,3.7710744421449776,35.123195461714495,13.516824488384092,5.1822933714181225,36.722660868571175,12.486514794995585,5.9283657839287,23.774060785243563,18.219308737834954,9.680810394776794,31.634242830503126,18.293918215080915,7.722055838586281,39.32084451514427,7.523815684808333,2.602457074180616,25.079571872622516,15.183767591702315,5.645859325908356,42.6698152165407,19.07876578088298,9.38526638213115,41.41664034987831,13.93150487868297,5.865309659276199,28.653833382036353,25.011884771041068,11.314357298912487,55.93401577978507,7.734616075710375,3.0343496075974623,20.776105721347385
785.0,17.426671724936867,7.59509520915032,49.68929886052029,14.912663584156846,5.5287426787107075,47.65490333546004,9.001632778331157,3.405140026864996,22.204413495974066,18.96689211556263,6.656674528671868,43.158969797565064,9.474031475132595,3.2221650205669934,28.372593710808744,13.380707025764202,3.931904326290401,32.94698709183125,7.9594644818002624,2.9603173762334256,24.580290701615457,11.656778768494965,3.834970503970012,39.29041737780126,12.43680841379484,5.134253039254788,26.47835307794989,8.074341171551541,3.0859208326273935,22.650074902023032,13.816015483948084,5.0206694793268465,41.079610198501115,8.03354268388398,2.8934066415537956,24.912439235362257,12.493145906131774,5.093413790290523,31.3653293719498,21.521928708138514,11.052651424665646,38.73074245948486,6.9173978405713665,2.6158916217396135,21.30865256215481,17.22995631858352,6.27943450467818,37.767532687322735,15.132651856173615,5.69590525237094,31.16837505084278,14.424525361404351,5.098444562422526,53.048021576457685,11.804064904101397,4.703826378597533,29.71484535958945,10.80460113215052,3.2346202868562934,34.00991734327224,12.428070396768867,4.793214005528954,34.846812022338455,12.039962850730188,5.5390368896464075,23.299371514802193,17.296895095250115,9.081597045546317,30.060098798990325,17.63020733426509,7.584517082394333,38.85965824232153,7.000477495677089,2.5275842993392077,24.016265432253075,15.070097274330365,5.1694617993932175,41.87325099285897,18.435063187830863,8.712283259007215,40.84741471152894,12.935318576598101,5.347387363695216,27.37969989623199,23.92180087920315,10.746795216579242,54.61456171488147,7.355697072121943,2.9978750184913765,21.466415144421255
795.0,16.53873059541699,7.049299704010335,47.54879229275282,14.39014641810121,5.346369273429108,46.57889910351574,8.951537110110223,3.3135283241796882,21.232425269029658,16.97436828686759,5.71570125859629,42.59572460213947,9.084421557720237,2.9504427967527103,28.076042764034096,13.034236553153299,3.7623140387429603,31.875453911764073,7.63803295120202,2.748763768105607,24.609192239281995,11.273092232659696,3.5720677194681056,38.582369146253825,11.957800518734926,5.127355571527871,24.967914330939937,7.604895617870637,2.826944607139264,21.485110408139747,13.264311697686948,4.890953783567337,40.37288647250178,7.847208930593092,2.7609544824195416,25.342614284895266,12.194602727471517,4.976995321921232,30.97307963317333,20.475259170674903,10.03910723050996,37.721344767291654,6.495794854936863,2.5023966966393716,20.832769073284613,16.200578827811515,6.355977681462935,36.749352100660296,14.40234046844914,5.278026604127566,29.560708142256086,13.71500747301865,4.951431958205617,51.53441863407058,11.509509467908076,4.53750841533295,29.330182778178052,10.535223761388224,3.0657257125631356,32.96651185570576,12.033605847735348,4.562581768837824,33.7862929914306,11.752282694012836,5.270011468190095,22.408365358641134,16.124021682454213,8.459007347608274,28.892517745024765,17.372858151944786,7.344779849822863,38.2038686276566,7.233069246241442,2.5363061103167426,24.54877279576396,14.20557791990242,4.881065633760693,42.2078606580392,17.483638654743856,8.256818111240264,38.12302849813267,12.018913398014949,5.127264797559379,26.83522532252065,23.17178753605155,10.50833264405545,53.01618669094195,7.451921235103471,2.9637945959419207,20.483660948117578
805.0,16.05104909813783,6.609772214401964,46.57691302087214,13.977653324709184,4.930234543388669,45.5873638579383,8.180835868766879,2.9576292990896045,20.705811156812995,15.75088416894324,5.379119605578707,40.11016361525699,8.474970904186264,2.9478144828414052,28.43674374244155,12.473614503686754,3.492256444657662,31.04549802919938,7.060695569306401,2.5411364490232122,24.161986508994367,11.092848402543002,3.6059987258590898,39.13076919425464,11.42859618876805,4.91859065936199,24.945734065263203,7.301245302369587,2.7509586921906526,20.763125963204967,12.981433531369706,4.447119465907868,40.42828699454061,7.399002081716999,2.6828014884151843,24.63843077923984,11.548497355138013,4.607579996596344,29.987204729252,19.68383847110475,9.601887318880346,36.67905281625071,6.412337577526089,2.3729728321875863,20.322234653977073,15.396266882285577,5.87340703292956,35.59658948578636,13.858854986418734,4.946372437103547,29.279473208637235,13.163574047056528,4.999625228836435,49.78695430997886,11.11221833111004,4.361742771694194,28.551488789672906,10.266024416854425,3.2910361072579835,32.789859180252876,11.159655263772283,4.247763538655266,32.07712285959335,11.304656231376807,5.121043240625862,21.844074782402284,15.003402504006651,7.6635219805482455,27.471805222555954,16.913483644181152,7.2247714427573015,37.14957635560726,6.893712898030446,2.463972151837855,23.58274343080443,13.821833324822753,4.816081227375394,42.185996573903786,16.2752031786838,7.852080378014046,37.07117854138363,11.65640710811963,4.84715061165876,26.700822886571714,23.18987039965741,9.63979739661452,50.204930561068565,7.097203835254462,2.7603004889124976,20.22343766785166
815.0,15.193271396992472,6.5303289293188636,46.85563889695289,13.35627330388785,4.6190365171174825,44.372682038261104,7.930986057990045,2.8372584096661138,20.499323063546335,14.776815872050488,4.8119358428270305,38.96961625039614,8.108709072451395,2.8128714259178365,26.69326909528048,11.817334026169235,3.4238277751210555,28.772308667427417,7.060875161858051,2.541163505098213,23.367888873935794,11.159503604969903,3.404321608559996,37.76781278056687,11.361937383133332,4.860983134797942,24.13732934591663,7.095681046846346,2.727687015579379,20.84408578013435,12.229024630861854,4.231616918727339,38.94535879243074,7.1877004782321485,2.5509409420322013,23.295443224283968,11.345732858910928,4.53170383276614,29.535384319264956,18.62998479079357,8.87581633216781,35.42041216390311,6.06897587144515,2.347300171500851,20.689825748231705,14.723146975474013,5.077445790469481,34.98325944935814,13.341688139479858,4.762175503485565,28.14702765452499,13.083051764689424,4.706442900742196,48.949862359596025,10.176403257923587,4.0446733177875,27.531040754857383,10.096057478609001,3.0951995753464505,32.38400624139467,10.94011025306833,4.223004201739411,30.146682528206256,11.014453014945902,4.91781051908516,21.777828339066915,13.945881867280843,7.0158614214578225,26.174072895874595,16.542187771375293,7.124294421696616,35.7253300722121,6.8495898226352026,2.422475621306286,22.89749015034648,13.851711723641527,4.582256611813377,41.74331205007648,15.44788985025475,7.538694532790074,35.94514142136577,11.013205716850212,4.661490311877006,25.398443249084902,21.968799948030345,9.29576847819088,49.68761766457184,6.628707936330363,2.5944168426632213,19.771539610691352
825.0,14.605376337264659,6.083217592850515,45.31642258161013,12.68422884338813,4.81342742171632,43.262370586504076,7.502330246106871,2.7839313331119526,19.768207121359417,13.84262329111834,4.559442737193409,36.93527117777046,7.87274511764627,2.603011178420412,26.514133981084292,11.168292905638193,3.061921790371521,27.698107594894203,6.748052732651638,2.3379073245676314,23.12838940863965,10.850947411579327,2.8928765963620355,37.20354286333338,10.93438952898863,4.715475484164215,23.876155591649706,6.830014963968811,2.5059621004606534,20.690015181964217,12.067469899374242,4.0076093760166644,38.58557962783647,6.91478011189089,2.4788365347887664,23.872676327255444,11.081012175839748,4.32266159099735,29.44774460768639,18.041968718329645,8.587368934544713,34.76556659525703,6.215159331931205,2.3492106631120837,20.303796361602327,14.315894455065576,4.836587566102069,33.735552765487654,13.193692959119076,4.641661167827524,27.465697258879814,12.360594534938517,4.668625163834668,47.52807929158039,10.047831131680923,4.123917647805751,27.35203661947807,9.89791143105989,2.8752103705541376,31.806542648588866,10.152963092690804,3.9847051840195764,30.3231800756199,10.603083046566507,4.7621021211419965,20.3222920082866,13.127754689724005,6.480597975638791,25.04846422360966,15.622126549036157,6.5204372724718,35.35689715657963,6.8334312728750835,2.372886062642985,22.94110463257467,13.125057559440055,4.460200576918038,40.992165295156234,14.836490546725033,7.0572798533318,34.36862264698379,10.289671007805229,4.367487256547868,25.718292208383698,21.482887395141404,8.677833490271603,47.710203535920726,6.759939242842901,2.5647103906985644,19.014777391265522
835.0,13.994066146570004,5.920214566033232,44.34413458522814,12.205554160873424,4.227897123885835,43.56925919874334,7.01439437653747,2.671695575317161,19.84366936873071,12.903653805434034,4.278518192982954,35.76358403545503,7.30114828946183,2.6175257891084036,25.73602888908663,10.910567097917358,3.0851948744361453,27.585171505878396,6.515074135122392,2.2535650613806437,22.88983949799141,10.712919804810204,2.82021012547453,37.19327103542201,10.811662371138434,4.478280682904035,23.43781963124748,6.720384879123258,2.4519673209536528,19.2186060461013,11.333390064155122,3.9566027556148513,36.80371359829896,6.782075973825262,2.4474496403651798,22.98576757247567,10.553376930580066,4.170001701322375,28.981078467916884,17.0960613477103,7.621111588923253,33.21828292235176,5.709764245158693,2.198941423132112,19.728803670888542,13.74070632970148,4.5458128627807755,33.415089260127054,12.81928873528156,4.293935564962362,26.744188124631826,12.070783486844295,4.416601794062981,46.46527690251073,9.470724186145567,3.8781951098036966,26.927099503140038,9.502507086642307,2.6519435120524597,31.98536597128085,9.734438166926672,3.738639836892895,28.79127798753738,10.46181872962483,4.783519331343771,20.05398314612304,12.072908007884136,5.840748889022021,23.36317463381823,15.650238221479793,6.376472190353078,34.73123273967798,6.706130920723285,2.3422470947367096,22.198684133682466,12.929127240016426,4.363007348750573,40.108670857490786,14.3084234935102,6.664890242032327,33.15979901074731,10.276322513532545,4.191016161782159,24.695737691717788,21.219600003983892,8.3535722660109,46.958660855227,6.530174505334266,2.50872445385075,20.097546893794853
845.0,13.84371204132211,5.502353262432564,43.203027580000644,11.547465921549282,4.047199428430638,41.57671139258833,6.907510276585593,2.5686324435219854,19.52845766204658,12.07137579047483,4.166821268560202,34.526843189307954,7.14036234663634,2.463071550986885,25.532128736676356,10.32357874879448,3.1141312423393472,26.40596894800747,6.069042806738372,2.2352880858306254,21.52727356672876,10.220178335909146,2.690953585960921,36.553746517025274,10.398198336941629,4.366953294625146,22.442915084072208,6.65351405515868,2.4315786600412927,20.814727771261936,11.002959422188061,3.8445319551262536,35.81539672029572,6.440191658517894,2.3698227487344123,21.69388709369763,10.408323328481185,4.044822786336673,29.09655226323641,16.197697948796208,6.943186067031674,31.75701620277721,5.595487478475507,2.1209835165789173,19.92827721383464,13.001231646868032,4.170743219633947,32.24762697684561,12.109694232065065,4.205653079906915,26.111098809236967,11.803593382279496,4.197549406221855,44.57940777083868,9.177678137122316,3.663162602398909,26.112478208940257,9.131100073332538,2.6050760043678864,30.198122241480508,9.419701116057638,3.8200286731760924,28.33709318314725,9.970281968403043,4.4097330555973455,19.566542138069128,11.397523286499,5.4439108504967235,23.02947467953495,14.948241788847655,6.234440617889997,34.53384640742183,6.700313320618115,2.2307244519835137,22.125003937450625,12.642743715322165,4.079984500892773,39.69826257705637,13.441928496881312,6.435710257127034,32.23466784359437,9.605534591302977,3.9847604292494663,23.879767692282485,20.509553475623683,8.024863836505402,46.17204986370718,6.333755406514529,2.3587855503964694,18.860422414265496
855.0,13.31412681565467,5.240994677159627,42.81455655746469,11.096986801006684,4.092430172723344,41.70894885506484,6.761024249767336,2.4476738406650482,18.621222163558055,11.338939006284773,3.9365729450166564,33.25832299645793,6.649572972852098,2.3210742608543034,24.13642692255555,9.906338127204169,2.707186837913519,25.244873983393575,5.674569718397753,1.9954352616013864,21.088331706591646,10.050357421419578,2.455329033336662,34.71640758359949,10.291934464874766,4.31488888608189,21.790522278622014,6.284473637951453,2.3334194256703733,19.819632569719776,10.421725825333018,3.536292961701069,34.575206204032256,6.3804398232461565,2.2798852861185783,21.62827287866371,9.865403687747563,3.6166404392452205,27.872671166382414,15.418195773929208,6.465406744602096,31.25738665031076,5.4973297925133595,2.10659277844914,18.79927409010994,12.723189991047166,4.178123131483406,31.78499275245032,11.939374531140952,4.082563646685186,25.583745640302997,11.506964477089934,4.218231608818601,43.71284653426847,8.661054814785565,3.5723483746249682,25.408019090041698,9.020061688885312,2.5236193742029847,29.912882336403527,8.938667771110012,3.5265196722585626,26.305416119005823,9.843497476848963,4.298457383449397,19.17785111872345,10.796010354780746,4.997420184377709,21.946567860554218,14.708439765909596,5.985707678626666,33.37899560467745,6.5172181807738445,2.1623756525976794,21.44450929623645,12.4609529218572,3.9580732809837875,38.97572773037721,12.810372791602324,6.067350310925227,30.676207774266743,9.216197125914036,3.758775564194076,23.361743047721443,20.11591568929025,7.608881985582187,44.77845324998803,6.048476473475065,2.348312858880677,19.353472247467508
865.0,13.145147069895188,4.8084365705245045,41.848179099395075,10.66704832351404,3.8217086111297265,40.3211438375835,6.261441652268396,2.3884174227847343,18.441830078607676,10.864232385554972,3.632542006963589,32.21204473402196,6.457592720948572,2.3404002464186417,23.53314169398181,9.35863907439257,2.5575508678994803,24.7239157930631,5.715116554755941,1.9909128123086501,21.21646999168003,9.751760561564641,2.33458984637251,34.36151908673667,9.886536203367019,4.1006959253549535,21.636799365143286,6.09142095085473,2.2042779100347567,19.562084265784158,10.040947652744494,3.2838145261851976,34.259839092187796,6.121697330268212,2.23539231328869,21.73659018917049,9.305680999147521,3.631874377254076,27.234720696895643,14.829419389313433,5.948321480712756,30.148149993801336,5.404583231362875,2.0558086254260934,19.2618527679609,12.260434073630268,3.7990437106930535,31.161936773976358,11.799875757717803,4.0252426597364135,25.605469213094562,10.919256958019863,4.045006479871504,41.74933306482799,8.176451557138778,3.3866269795884976,24.77835027030408,8.72942130085021,2.4950545704792484,29.219283752362802,8.709991734598436,3.3394569343529756,25.86513398193688,9.66302523220443,4.3243289464571,18.506974810708428,9.949901297466736,4.5528965056290716,21.279049653476747,14.033497877224482,5.735496137970719,33.14992841787434,6.340398896710415,2.148249095474774,21.117844492389377,12.589340486991397,3.9100258219417827,39.84454782881057,12.057498737459213,5.677191838386581,29.772815697669667,8.894731889467714,3.730445089864488,22.76089307148233,19.776078220871987,7.397739658285247,44.50927716051718,5.8616928758404,2.246880424656304,18.426072751427327
875.0,12.422453886362312,4.771143870119073,40.7044432011514,10.730716484593643,3.736677628478063,40.38578317825028,6.31660961939882,2.344688117379078,17.89300215096747,10.196533431763628,3.570170071531138,30.640669705600768,6.196556140444846,2.2095994116816278,22.25373308715611,9.28905349581492,2.517699180588018,24.126093846101362,5.210608999607054,1.981756519465585,20.699831196004673,9.627414147038776,2.4547961525688504,35.2184632067445,9.538838049882862,4.122456944328522,21.18484824877192,5.906438540559972,2.0707942206965066,18.769009973466154,9.77758501567141,3.2705990496825006,33.74832765045084,5.82861890345188,2.1793404052153615,20.63236042042586,8.717568443434088,3.4801523827286607,27.2128611146456,14.01076902608543,5.674097057830352,29.56340452194012,5.263102151043314,1.984548634174169,18.92503752892471,11.712045589094958,3.7961661583077975,30.61444354972028,11.174543377214913,3.762282458538471,24.459037557914456,10.803204663233657,3.8950480123271314,39.431097845991616,7.999432736798645,3.243921851367943,24.44433487568569,8.639668733422413,2.3858043709833914,29.224960175823416,8.546748244712669,3.43779690989279,24.336145756449223,9.152014084473102,4.059027690158326,17.902455163836038,9.424361735970265,4.430945942380809,20.749514671572186,13.861232255025708,5.524058157325166,33.54538721173421,6.138026090754435,2.1163750350776165,21.00296156568029,12.16126705060364,3.857497662051061,38.97534662628207,11.534533191441165,5.267556559274392,27.98519846406454,8.789694922042344,3.5784029429739483,22.235672072516643,18.92143066618598,6.956287610158425,42.66186072093254,5.842915783189843,2.1934828964128736,17.877168450200777
885.0,12.46328266584424,4.481942510909486,39.730958903228604,9.850134256859706,3.5619012458385546,38.27588688388537,6.1031868141271435,2.2215574058532224,18.793677372538045,9.289009185041015,3.3837401303911703,28.960148180149723,6.241957596887137,2.250627621856882,21.54463089740583,8.685395453406024,2.245152859795224,22.488278169941925,5.159695015860178,1.8452085675144247,19.33060973123051,9.252482485513665,2.2807226805459906,33.33113672273733,9.333488578755027,4.038387861704574,20.602469779414196,5.794201699353159,2.1222047538776723,19.218502132127274,9.386784358407988,3.026281620579785,31.749292740014578,5.9835572157745975,2.159408907660777,20.827644119259975,8.706448854279152,3.284395456957161,27.24550349980323,13.558639857483755,5.297261789883929,28.34570551936402,5.332584305108108,1.9741977217454723,18.24176064958046,11.152017166709882,3.5395259722976773,30.217740957435083,11.155058376064638,3.7095085462119948,24.54782244320175,10.81838538125426,3.7894240859679633,38.59091747028409,7.686095805347168,2.9432877488173466,23.92366859036356,7.936847076754018,2.3685977518451233,28.17291816622567,8.14532256324568,3.1793437269073146,23.665770135592894,8.842503470345543,3.8880051310453556,17.907768132608556,8.801391547862222,4.125215500706757,19.221248623130958,13.656200449048917,5.408370842326194,32.085800389792944,6.173237531014233,2.004907396360418,20.14509210216304,11.737098833643023,3.6272799511845606,38.916300419159114,11.141613363123444,4.9672780901334574,27.470910680411404,8.612417157981955,3.475300497830631,22.39373350609376,18.6612624539791,6.7478723804633916,42.79797753286906,5.609716458303957,2.1540760621998625,17.482125933399054
895.0,12.075019608021753,4.210845487856599,39.821402868452495,9.680653516045918,3.47789145889622,36.64546788777392,5.777499835155982,2.2074838297034156,17.885757394607552,8.806904680481676,3.1268379694770037,29.964380530688477,5.850868045249383,2.078915295363685,20.989129553446922,8.303032277053868,2.0905250973706146,21.641724586245434,4.97672127927855,1.7533074073797938,19.137463477275958,8.731149126373191,2.0871197953989484,33.34021926773925,8.829842543091786,3.774078313391962,20.079570796080898,5.541613652124123,1.961866233543862,18.613683490624247,9.169748545049064,3.061244017730851,31.464678397166594,5.552318909916713,2.050498477046838,19.719352652293438,8.181088184847125,3.151061206906508,26.731427925996798,13.07265235711569,5.0736865955855475,27.456707853952793,4.987058886569667,1.8995706027187846,18.200630107298895,10.758611939100643,3.356809919589733,29.976790199039336,10.63131092635751,3.6119317675982616,24.837151166241995,10.045411928944588,3.711642503295914,37.76551240340122,7.4242841576278185,2.9843725704388144,23.029078845345964,7.91796558480109,2.1974221462594747,28.399569662160395,7.724547326329551,3.046979578826742,23.29315967325545,8.756992429327633,3.7785146771279696,17.70871430854561,8.34492059177691,3.6163468066514857,19.076548128506733,13.311124491729252,5.249960219189382,31.99041636354734,6.158968464037981,1.9761796639038998,21.33523358017736,11.764600034610694,3.39868901205506,37.502942309101016,10.403323745344995,4.342493684054563,26.839538192929613,8.246970105643655,3.2270323539394097,21.55474154850364,18.293838807976055,6.536729611800733,41.38695380647253,5.450602032751174,2.137997284095251,16.95301142080491
